taxonID	Phylum	APE	CL	CU	N	Phylum1	group
OTU201	Unassigned	0.04820034	0.019252563	0.077148117	2915		A
OTU165	Unassigned	0.048745399	0.018399731	0.079091067	2920		A
OTU424	Unassigned	0.048808184	0.027982526	0.069633842	2925		A
OTU579	Unassigned	0.049605742	0.043242751	0.055968732	2930		A
OTU1170	Unassigned	0.050493621	0.032526109	0.068461132	2935		A
OTU60	Unassigned	0.052441463	0.027406456	0.077476469	2940		A
OTU352	Unassigned	0.05389287	0.038254831	0.06953091	2945		A
OTU771	Unassigned	0.055262662	0.027130337	0.083394988	2950		A
OTU1197	Unassigned	0.055575951	0.025605742	0.085546161	2955		A
OTU194	Unassigned	0.055723898	0.027405581	0.084042216	2960		A
OTU101	Unassigned	0.055787732	0.026549175	0.08502629	2965		A
OTU198	Unassigned	0.056048679	0.029923709	0.08217365	2970		A
OTU1270	Unassigned	0.056596599	0.031574666	0.081618533	2975		A
OTU353	Unassigned	0.056992865	0.026905337	0.087080394	2980		A
OTU348	Unassigned	0.057183409	0.028922968	0.085443851	2985		A
OTU34	Unassigned	0.057298468	0.027140314	0.087456622	2990		A
OTU80	Unassigned	0.057367571	0.029710189	0.085024952	2995		A
OTU677	Unassigned	0.057555871	0.029230558	0.085881185	3000		A
OTU1025	Unassigned	0.057615671	0.040346556	0.074884785	3005		A
OTU758	Unassigned	0.057781849	0.04671495	0.068848747	3010		A
OTU215	Unassigned	0.058876461	0.031928699	0.085824222	3015		A
OTU91	Unassigned	0.05969653	0.030369116	0.089023944	3020		A
OTU3898	Unassigned	0.059783736	0.035208613	0.084358859	3025		A
OTU389	Unassigned	0.059962229	0.036596972	0.083327485	3030		A
OTU685	Unassigned	0.061734038	0.036514123	0.086953953	3035		A
OTU748	Unassigned	0.063138007	0.020391152	0.105884863	3040		A
OTU411	Unassigned	0.063604482	0.0405949	0.086614065	3045		A
OTU174	Unassigned	0.064241265	0.028103564	0.100378967	3050		A
OTU526	Unassigned	0.064521183	0.037653996	0.09138837	3055		A
OTU1357	Unassigned	0.065418969	0.018846213	0.111991725	3060		A
OTU394	Unassigned	0.0658487	0.047842746	0.083854653	3065		A
OTU2016	Unassigned	0.06619484	0.034476698	0.097912982	3070		A
OTU808	Unassigned	0.067285082	-0.031121559	0.165691723	3075		B
OTU653	Unassigned	0.067738752	0.039447418	0.096030086	3080		A
OTU745	Unassigned	0.068294728	0.042023579	0.094565876	3085		A
OTU515	Unassigned	0.070377884	0.039735148	0.101020619	3090		A
OTU623	Unassigned	0.0713129	0.03938923	0.10323657	3095		A
OTU4928	Unassigned	0.07344071	0.043136025	0.103745394	3100		A
OTU582	Unassigned	0.074818957	0.036186119	0.113451796	3105		A
OTU292	Unassigned	0.074992922	0.049341134	0.100644709	3110		A
OTU164	Unassigned	0.075229841	0.04547224	0.104987443	3115		A
OTU1312	Unassigned	0.081008667	0.048642154	0.11337518	3120		A
OTU28	Unassigned	0.081864727	0.053469731	0.110259722	3125		A
OTU1013	Unassigned	0.083762446	0.033141095	0.134383797	3130		A
OTU185	Unassigned	0.091774319	0.057889555	0.125659082	3135		A
OTU53	Unassigned	0.092340858	0.059064626	0.12561709	3140		A
OTU797	Unassigned	0.092455201	0.050891861	0.134018541	3145		A
OTU762	Unassigned	0.094566717	0.034033817	0.155099618	3150		A
OTU734	Unassigned	0.094621587	0.052745686	0.136497487	3155		A
OTU170	Unassigned	0.094981568	0.064047582	0.125915554	3160		A
OTU374	Unassigned	0.100654939	0.070690176	0.130619701	3165		A
OTU7	Unassigned	0.101234423	0.067339372	0.135129474	3170		A
OTU115	Unassigned	0.102686569	0.082229457	0.123143682	3175		A
OTU3304	Unassigned	0.103799319	0.074969829	0.132628808	3180		A
OTU2	Unassigned	0.107212889	0.085073617	0.129352161	3185		A
OTU161	Unassigned	0.107262735	0.08190122	0.13262425	3190		A
OTU25	Unassigned	0.107733735	0.09485951	0.120607961	3195		A
OTU339	Unassigned	0.118616788	0.08892582	0.148307755	3200		A
OTU959	Unassigned	0.119751574	0.103650736	0.135852412	3205		A
OTU866	Unassigned	0.119945444	0.0909191	0.148971788	3210		A
OTU69	Unassigned	0.125374245	0.112837155	0.137911335	3215		A
OTU9	Unassigned	0.133375624	0.106492449	0.160258799	3220		A
OTU336	Unassigned	0.138161489	0.089977569	0.186345409	3225		A
OTU1444	Unassigned	0.142189608	0.106019025	0.178360191	3230		A
OTU1648	Unassigned	0.142391183	0.101266854	0.183515513	3235		A
OTU386	Unassigned	0.143692959	0.098060499	0.189325419	3240		A
OTU1050	Unassigned	0.150854392	0.13469171	0.167017075	3245		A
OTU94	Unassigned	0.15831488	0.137152554	0.179477206	3250		A
OTU477	Unassigned	0.162015628	0.138893228	0.185138027	3255		A
OTU669	Unassigned	0.167293439	0.15560437	0.178982508	3260		A
OTU936	Unassigned	0.172578574	0.131292963	0.213864186	3265		A
OTU184	Unassigned	0.178043047	0.174087574	0.181998519	3270		A
OTU8	Unassigned	0.190160919	0.184253239	0.196068598	3275		A
OTU4308	Unassigned	0.192452837	0.158848208	0.226057467	3280		A
OTU714	Unassigned	0.193874219	0.175504458	0.21224398	3285		A
OTU534	Unassigned	0.202183157	0.183976053	0.220390261	3290		A
